"date","c","kd","l","m","mp","s","sd","v","ovr","riksdagsspärr"
2020-04-02,8.84539516713405,6.59334156295554,3.77233371537945,18.8679634121039,3.9789143117256,25.823774028035,21.5258917455293,9.61686317937004,0.975522877767077,4
2020-04-03,8.84539516713405,6.59334156295555,3.77233371537945,18.8679634121039,3.9789143117256,25.823774028035,21.5258917455293,9.61686317937004,0.975522877767077,4
2020-04-04,8.84539516713405,6.59334156295554,3.77233371537945,18.8679634121039,3.9789143117256,25.823774028035,21.5258917455293,9.61686317937004,0.975522877767077,4
2020-04-05,8.84539516713405,6.59334156295555,3.77233371537945,18.8679634121039,3.9789143117256,25.823774028035,21.5258917455293,9.61686317937004,0.975522877767077,4
2020-04-06,8.84539516713405,6.59334156295554,3.77233371537945,18.8679634121039,3.9789143117256,25.823774028035,21.5258917455293,9.61686317937004,0.975522877767077,4
2020-04-07,8.84469517334252,6.59650501848481,3.77860618199778,18.8674018243685,3.98084422901515,25.8358868034344,21.5038755675611,9.62025277339465,0.971932428401121,4
2020-04-08,8.00214006930503,6.29623082587789,3.78956216993,19.0203728929083,3.77329530759218,27.9206532116795,20.6410726775527,9.52857756018626,1.02809528496816,4
2020-04-09,8.00214006930503,6.29623082587789,3.78956216993,19.0203728929083,3.77329530759218,27.9206532116795,20.6410726775527,9.52857756018626,1.02809528496816,4
2020-04-10,8.00214006930503,6.29623082587789,3.78956216993,19.0203728929083,3.77329530759218,27.9206532116795,20.6410726775527,9.52857756018626,1.02809528496816,4
2020-04-11,8.00214006930503,6.29623082587789,3.78956216993,19.0203728929083,3.77329530759218,27.9206532116795,20.6410726775527,9.52857756018626,1.02809528496816,4
2020-04-12,8.00214006930503,6.29623082587789,3.78956216993,19.0203728929083,3.77329530759218,27.9206532116795,20.6410726775527,9.52857756018626,1.02809528496816,4
2020-04-13,8.00214006930503,6.29623082587789,3.78956216993,19.0203728929083,3.77329530759218,27.9206532116795,20.6410726775527,9.52857756018626,1.02809528496816,4
2020-04-14,8.00214006930503,6.29623082587789,3.78956216993,19.0203728929083,3.77329530759218,27.9206532116795,20.6410726775527,9.52857756018626,1.02809528496816,4
2020-04-15,8.00116904257682,6.29841938608925,3.7830065704806,19.0370079781458,3.76872500057793,27.9676450353487,20.6125626680438,9.50845744936737,1.02300686936972,4
2020-04-16,8.00116904257682,6.29841938608925,3.7830065704806,19.0370079781458,3.76872500057793,27.9676450353486,20.6125626680438,9.50845744936737,1.02300686936972,4
2020-04-17,8.00116904257682,6.29841938608925,3.7830065704806,19.0370079781458,3.76872500057793,27.9676450353487,20.6125626680438,9.50845744936737,1.02300686936972,4
2020-04-18,7.99984422973225,6.30376013289553,3.78143829266361,19.0509089007433,3.75892237863221,28.0315545384628,20.5684951074669,9.48980404872328,1.01527237068002,4
2020-04-19,7.85490392171538,6.20526546968387,3.30702539979174,18.8812846788431,3.77877869902552,29.1764263774937,20.1486772957325,9.49473262220256,1.15290553551165,4
2020-04-20,7.85490392171538,6.20526546968387,3.30702539979174,18.8812846788431,3.77877869902552,29.1764263774937,20.1486772957325,9.49473262220256,1.15290553551165,4
2020-04-21,7.85490392171538,6.20526546968387,3.30702539979174,18.8812846788431,3.77877869902552,29.1764263774937,20.1486772957325,9.49473262220256,1.15290553551165,4
2020-04-22,7.85490392171538,6.20526546968387,3.30702539979174,18.8812846788431,3.77877869902552,29.1764263774937,20.1486772957325,9.49473262220256,1.15290553551165,4
2020-04-23,7.85490392171538,6.20526546968387,3.30702539979174,18.8812846788431,3.77877869902552,29.1764263774937,20.1486772957325,9.49473262220256,1.15290553551165,4
2020-04-24,7.85490392171538,6.20526546968387,3.30702539979174,18.8812846788431,3.77877869902552,29.1764263774937,20.1486772957325,9.49473262220256,1.15290553551165,4
2020-04-25,7.85327535623868,6.18512128156756,3.29924741899813,18.8911762611662,3.76507165143551,29.2569749380241,20.1166739102931,9.47783742755873,1.15462175471808,4
2020-04-26,7.51143623037988,6.13073091707601,3.62299722622901,18.5813165974814,3.88534151785577,29.2726804112445,20.5951839074455,9.30882055476218,1.0914926375257,4
2020-04-27,7.51143623037988,6.13073091707601,3.62299722622901,18.5813165974814,3.88534151785577,29.2726804112446,20.5951839074455,9.30882055476218,1.0914926375257,4
2020-04-28,7.51143623037988,6.13073091707601,3.62299722622901,18.5813165974814,3.88534151785577,29.2726804112445,20.5951839074455,9.30882055476218,1.0914926375257,4
2020-04-29,7.51143623037988,6.13073091707601,3.62299722622901,18.5813165974814,3.88534151785577,29.2726804112445,20.5951839074455,9.30882055476218,1.0914926375257,4
2020-04-30,7.51143623037988,6.13073091707601,3.62299722622901,18.5813165974814,3.88534151785577,29.2726804112446,20.5951839074455,9.30882055476218,1.0914926375257,4
2020-05-01,7.51143623037988,6.13073091707601,3.62299722622901,18.5813165974814,3.88534151785577,29.2726804112446,20.5951839074455,9.30882055476218,1.0914926375257,4
2020-05-02,7.51143623037988,6.13073091707601,3.62299722622901,18.5813165974814,3.88534151785577,29.2726804112445,20.5951839074455,9.30882055476218,1.0914926375257,4
2020-05-03,7.51143623037988,6.13073091707601,3.62299722622901,18.5813165974814,3.88534151785577,29.2726804112446,20.5951839074455,9.30882055476218,1.0914926375257,4
2020-05-04,7.4892846660928,6.11467032510415,3.61740230919296,18.5705410680671,3.89455303795371,29.3509463991209,20.5775334415461,9.29602176447574,1.0890469884465,4
2020-05-05,8.61951889071046,6.28813195990061,3.20442060888226,19.5291472996397,3.62690652989661,29.6881435334807,19.7773514759103,8.3524677495061,0.913911952073271,4
2020-05-06,8.61951889071046,6.28813195990061,3.20442060888226,19.5291472996397,3.62690652989661,29.6881435334807,19.7773514759103,8.3524677495061,0.913911952073271,4
2020-05-07,8.61951889071046,6.28813195990061,3.20442060888226,19.5291472996397,3.62690652989661,29.6881435334807,19.7773514759103,8.3524677495061,0.913911952073271,4
2020-05-08,8.04415802742857,5.90155508981644,3.62916995545751,19.8385321202458,3.26208100613138,30.722628688263,18.5419648690665,8.83120086178504,1.22870938180577,4
2020-05-09,8.04415802742857,5.90155508981644,3.62916995545751,19.8385321202458,3.26208100613138,30.722628688263,18.5419648690665,8.83120086178504,1.22870938180577,4
2020-05-10,8.04415802742857,5.90155508981644,3.62916995545751,19.8385321202458,3.26208100613138,30.722628688263,18.5419648690665,8.83120086178504,1.22870938180577,4
2020-05-11,8.04415802742857,5.90155508981644,3.62916995545751,19.8385321202458,3.26208100613138,30.722628688263,18.5419648690665,8.83120086178504,1.22870938180577,4
2020-05-12,8.04415802742857,5.90155508981644,3.62916995545751,19.8385321202458,3.26208100613138,30.722628688263,18.5419648690665,8.83120086178504,1.22870938180577,4
2020-05-13,8.04148532831237,5.89469622027622,3.62557968745587,19.8528130196433,3.25643543620652,30.7760626523143,18.51399669399,8.81306537054079,1.22586559126063,4
2020-05-14,7.73959319794058,5.96013091066696,3.54311258087199,19.3951072234589,3.47747937999346,31.0660966438675,18.6292491697369,8.86904014019705,1.32019075326666,4
2020-05-15,7.73959319794058,5.96013091066696,3.54311258087199,19.3951072234589,3.47747937999346,31.0660966438675,18.6292491697369,8.86904014019705,1.32019075326666,4
2020-05-16,7.73959319794058,5.96013091066696,3.54311258087199,19.395107223459,3.47747937999346,31.0660966438675,18.6292491697369,8.86904014019705,1.32019075326666,4
2020-05-17,7.73959319794058,5.96013091066696,3.54311258087199,19.3951072234589,3.47747937999346,31.0660966438675,18.6292491697369,8.86904014019705,1.32019075326666,4
2020-05-18,7.73959319794058,5.96013091066696,3.54311258087199,19.395107223459,3.47747937999346,31.0660966438675,18.6292491697369,8.86904014019705,1.32019075326666,4
2020-05-19,7.73959319794058,5.96013091066696,3.54311258087199,19.3951072234589,3.47747937999346,31.0660966438675,18.6292491697369,8.86904014019705,1.32019075326666,4
2020-05-20,7.73959319794058,5.96013091066696,3.54311258087199,19.395107223459,3.47747937999346,31.0660966438675,18.6292491697369,8.86904014019705,1.32019075326666,4
2020-05-21,7.73959319794058,5.96013091066696,3.54311258087199,19.395107223459,3.47747937999346,31.0660966438675,18.6292491697369,8.86904014019705,1.32019075326666,4
